Vehicle.Cabin.Seat.Row3.Pos4.Switch.Cushion.Backward,"4137","actuator","boolean","","","","Seat cushion backward/shorten switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos4.Switch.Cushion.Up,"4134","actuator","boolean","","","","Seat cushion up switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos4.Switch.Forward,"4124","actuator","boolean","","","","Seat forward switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos4.Switch.Backward,"4125","actuator","boolean","","","","Seat forward switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos4.Switch.Massage,"4806","branch","","","","","Massage switches","","",""
Vehicle.Cabin.Seat.Row3.Pos4.Switch.Massage.Increase,"4130","actuator","boolean","","","","Increase massage level switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos4.Switch.Massage.Decrease,"4131","actuator","boolean","","","","Decrease massage level switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos4.Switch.SideBolster,"4810","branch","","","","","Side bolster switches","","",""
Vehicle.Cabin.Seat.Row3.Pos4.Switch.SideBolster.Inflate,"4142","actuator","boolean","","","","Lumbar inflation switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos4.Switch.SideBolster.Deflate,"4143","actuator","boolean","","","","Lumbar deflation switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos4.Cushion,"4799","branch","","","","","Cushion signals.","","",""
Vehicle.Cabin.Seat.Row3.Pos4.Cushion.Length,"4116","sensor","uint16","mm","0","500","Forward length of cushion (leg support). 0 = Rearmost. 500 = Forwardmost.","","",""
Vehicle.Cabin.Seat.Row3.Pos4.Cushion.Height,"4115","sensor","uint16","mm","0","500","Height of the seat front. 0 = Lowermost. 500 = Uppermost.","","",""
Vehicle.Cabin.Seat.Row3.Pos4.IsBelted,"4110","sensor","boolean","","","","Is the belt engaged.","","",""
Vehicle.Cabin.Seat.Row3.Pos4.Position,"4114","sensor","uint16","mm","0","1000","Seat horizontal position. 0 = Frontmost. 1000 = Rearmost","","",""
Vehicle.Cabin.Seat.Row3.Pos4.SideBolster,"4801","branch","","","","","Side bolster settings","","",""
Vehicle.Cabin.Seat.Row3.Pos4.SideBolster.Inflation,"4119","sensor","uint8","","0","255","Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated.","","",""
Vehicle.Cabin.Seat.Row3.Pos4.Massage,"4112","sensor","uint8","percent","0","100","Seat massage level. 0 = off. 100 = max massage.","","",""
Vehicle.Cabin.Seat.Row3.Pos5,"4811","branch","","","","","Fifth seat from left, third row","","",""
Vehicle.Cabin.Seat.Row3.Pos5.HeadRestraint,"4815","branch","","","","","Head restraint settings","","",""
Vehicle.Cabin.Seat.Row3.Pos5.HeadRestraint.Height,"4155","sensor","uint8","mm","0","255","Height of head restraint. 0 = Bottommost. 255 = Topmost.","","",""
Vehicle.Cabin.Seat.Row3.Pos5.Recline,"4148","sensor","int8","degrees","-90","90","Recline level. -90 = Max forward recline. 90 max backward recline","","",""
Vehicle.Cabin.Seat.Row3.Pos5.HasPassenger,"4144","sensor","boolean","","","","Does the seat have a passenger in it.","","",""
Vehicle.Cabin.Seat.Row3.Pos5.Heating,"4146","sensor","int8","percent","-100","100","Seat cooling / heating. 0 = off. -100 = max cold. +100 = max heat","","",""
Vehicle.Cabin.Seat.Row3.Pos5.Lumbar,"4813","branch","","","","","Lumbar signals","","",""
Vehicle.Cabin.Seat.Row3.Pos5.Lumbar.Inflation,"4152","sensor","uint8","","0","255","Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated.","","",""
Vehicle.Cabin.Seat.Row3.Pos5.Lumbar.Height,"4153","sensor","uint8","","0","255","Lumbar support position. 0 = Lowermost. 255 = Uppermost.","","",""
Vehicle.Cabin.Seat.Row3.Pos5.Airbag,"4816","branch","","","","","Airbag signals","","",""
Vehicle.Cabin.Seat.Row3.Pos5.Airbag.IsDeployed,"4156","sensor","boolean","","","","Airbag deployment status. True = Airbag deployed. False = Airbag not deployed.","","",""
Vehicle.Cabin.Seat.Row3.Pos5.Switch,"4817","branch","","","","","Seat switch signals","","",""
Vehicle.Cabin.Seat.Row3.Pos5.Switch.HeadRestraint,"4818","branch","","","","","Head restraint switches","","",""
Vehicle.Cabin.Seat.Row3.Pos5.Switch.HeadRestraint.Down,"4164","actuator","boolean","","","","Head restraint down switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos5.Switch.HeadRestraint.Up,"4163","actuator","boolean","","","","Head restraint up switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos5.Switch.Cooler,"4158","actuator","boolean","","","","Cooler switch for Seat heater","","",""
Vehicle.Cabin.Seat.Row3.Pos5.Switch.Recline,"4820","branch","","","","","Recline switches","","",""
Vehicle.Cabin.Seat.Row3.Pos5.Switch.Recline.Forward,"4168","actuator","boolean","","","","Seatback recline forward switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos5.Switch.Recline.Backward,"4167","actuator","boolean","","","","Seatback recline backward switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos5.Switch.Up,"4161","actuator","boolean","","","","Seat up switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos5.Switch.Lumbar,"4822","branch","","","","","Lumbar switches","","",""
Vehicle.Cabin.Seat.Row3.Pos5.Switch.Lumbar.Down,"4174","actuator","boolean","","","","Lumbar down switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos5.Switch.Lumbar.Inflate,"4175","actuator","boolean","","","","Lumbar inflation switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos5.Switch.Lumbar.Up,"4173","actuator","boolean","","","","Lumbar up switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos5.Switch.Lumbar.Deflate,"4176","actuator","boolean","","","","Lumbar deflation switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos5.Switch.Down,"4162","actuator","boolean","","","","Seat down switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos5.Switch.Warmer,"4157","actuator","boolean","","","","Warmer switch for Seat heater","","",""
Vehicle.Cabin.Seat.Row3.Pos5.Switch.Cushion,"4821","branch","","","","","Cushion switches","","",""
Vehicle.Cabin.Seat.Row3.Pos5.Switch.Cushion.Down,"4170","actuator","boolean","","","","Seat cushion down switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos5.Switch.Cushion.Forward,"4171","actuator","boolean","","","","Seat cushion forward/lengthen switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos5.Switch.Cushion.Backward,"4172","actuator","boolean","","","","Seat cushion backward/shorten switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos5.Switch.Cushion.Up,"4169","actuator","boolean","","","","Seat cushion up switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos5.Switch.Forward,"4159","actuator","boolean","","","","Seat forward switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos5.Switch.Backward,"4160","actuator","boolean","","","","Seat forward switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos5.Switch.Massage,"4819","branch","","","","","Massage switches","","",""
Vehicle.Cabin.Seat.Row3.Pos5.Switch.Massage.Increase,"4165","actuator","boolean","","","","Increase massage level switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos5.Switch.Massage.Decrease,"4166","actuator","boolean","","","","Decrease massage level switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos5.Switch.SideBolster,"4823","branch","","","","","Side bolster switches","","",""
Vehicle.Cabin.Seat.Row3.Pos5.Switch.SideBolster.Inflate,"4177","actuator","boolean","","","","Lumbar inflation switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos5.Switch.SideBolster.Deflate,"4178","actuator","boolean","","","","Lumbar deflation switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos5.Cushion,"4812","branch","","","","","Cushion signals.","","",""
Vehicle.Cabin.Seat.Row3.Pos5.Cushion.Length,"4151","sensor","uint16","mm","0","500","Forward length of cushion (leg support). 0 = Rearmost. 500 = Forwardmost.","","",""
Vehicle.Cabin.Seat.Row3.Pos5.Cushion.Height,"4150","sensor","uint16","mm","0","500","Height of the seat front. 0 = Lowermost. 500 = Uppermost.","","",""
Vehicle.Cabin.Seat.Row3.Pos5.IsBelted,"4145","sensor","boolean","","","","Is the belt engaged.","","",""
Vehicle.Cabin.Seat.Row3.Pos5.Position,"4149","sensor","uint16","mm","0","1000","Seat horizontal position. 0 = Frontmost. 1000 = Rearmost","","",""
Vehicle.Cabin.Seat.Row3.Pos5.SideBolster,"4814","branch","","","","","Side bolster settings","","",""
Vehicle.Cabin.Seat.Row3.Pos5.SideBolster.Inflation,"4154","sensor","uint8","","0","255","Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated.","","",""
Vehicle.Cabin.Seat.Row3.Pos5.Massage,"4147","sensor","uint8","percent","0","100","Seat massage level. 0 = off. 100 = max massage.","","",""
Vehicle.Cabin.Seat.Row3.Pos2,"4772","branch","","","","","Third seat from left, third row","","",""
Vehicle.Cabin.Seat.Row3.Pos2.HeadRestraint,"4776","branch","","","","","Head restraint settings","","",""
Vehicle.Cabin.Seat.Row3.Pos2.HeadRestraint.Height,"4050","sensor","uint8","mm","0","255","Height of head restraint. 0 = Bottommost. 255 = Topmost.","","",""
Vehicle.Cabin.Seat.Row3.Pos2.Recline,"4043","sensor","int8","degrees","-90","90","Recline level. -90 = Max forward recline. 90 max backward recline","","",""
Vehicle.Cabin.Seat.Row3.Pos2.HasPassenger,"4039","sensor","boolean","","","","Does the seat have a passenger in it.","","",""
Vehicle.Cabin.Seat.Row3.Pos2.Heating,"4041","sensor","int8","percent","-100","100","Seat cooling / heating. 0 = off. -100 = max cold. +100 = max heat","","",""
Vehicle.Cabin.Seat.Row3.Pos2.Lumbar,"4774","branch","","","","","Lumbar signals","","",""
Vehicle.Cabin.Seat.Row3.Pos2.Lumbar.Inflation,"4047","sensor","uint8","","0","255","Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated.","","",""
Vehicle.Cabin.Seat.Row3.Pos2.Lumbar.Height,"4048","sensor","uint8","","0","255","Lumbar support position. 0 = Lowermost. 255 = Uppermost.","","",""
Vehicle.Cabin.Seat.Row3.Pos2.Airbag,"4777","branch","","","","","Airbag signals","","",""
Vehicle.Cabin.Seat.Row3.Pos2.Airbag.IsDeployed,"4051","sensor","boolean","","","","Airbag deployment status. True = Airbag deployed. False = Airbag not deployed.","","",""
Vehicle.Cabin.Seat.Row3.Pos2.Switch,"4778","branch","","","","","Seat switch signals","","",""
Vehicle.Cabin.Seat.Row3.Pos2.Switch.HeadRestraint,"4779","branch","","","","","Head restraint switches","","",""
Vehicle.Cabin.Seat.Row3.Pos2.Switch.HeadRestraint.Down,"4059","actuator","boolean","","","","Head restraint down switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos2.Switch.HeadRestraint.Up,"4058","actuator","boolean","","","","Head restraint up switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos2.Switch.Cooler,"4053","actuator","boolean","","","","Cooler switch for Seat heater","","",""
Vehicle.Cabin.Seat.Row3.Pos2.Switch.Recline,"4781","branch","","","","","Recline switches","","",""
Vehicle.Cabin.Seat.Row3.Pos2.Switch.Recline.Forward,"4063","actuator","boolean","","","","Seatback recline forward switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos2.Switch.Recline.Backward,"4062","actuator","boolean","","","","Seatback recline backward switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos2.Switch.Up,"4056","actuator","boolean","","","","Seat up switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos2.Switch.Lumbar,"4783","branch","","","","","Lumbar switches","","",""
Vehicle.Cabin.Seat.Row3.Pos2.Switch.Lumbar.Down,"4069","actuator","boolean","","","","Lumbar down switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos2.Switch.Lumbar.Inflate,"4070","actuator","boolean","","","","Lumbar inflation switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos2.Switch.Lumbar.Up,"4068","actuator","boolean","","","","Lumbar up switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos2.Switch.Lumbar.Deflate,"4071","actuator","boolean","","","","Lumbar deflation switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos2.Switch.Down,"4057","actuator","boolean","","","","Seat down switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos2.Switch.Warmer,"4052","actuator","boolean","","","","Warmer switch for Seat heater","","",""
Vehicle.Cabin.Seat.Row3.Pos2.Switch.Cushion,"4782","branch","","","","","Cushion switches","","",""
Vehicle.Cabin.Seat.Row3.Pos2.Switch.Cushion.Down,"4065","actuator","boolean","","","","Seat cushion down switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos2.Switch.Cushion.Forward,"4066","actuator","boolean","","","","Seat cushion forward/lengthen switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos2.Switch.Cushion.Backward,"4067","actuator","boolean","","","","Seat cushion backward/shorten switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos2.Switch.Cushion.Up,"4064","actuator","boolean","","","","Seat cushion up switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos2.Switch.Forward,"4054","actuator","boolean","","","","Seat forward switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos2.Switch.Backward,"4055","actuator","boolean","","","","Seat forward switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos2.Switch.Massage,"4780","branch","","","","","Massage switches","","",""
Vehicle.Cabin.Seat.Row3.Pos2.Switch.Massage.Increase,"4060","actuator","boolean","","","","Increase massage level switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos2.Switch.Massage.Decrease,"4061","actuator","boolean","","","","Decrease massage level switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos2.Switch.SideBolster,"4784","branch","","","","","Side bolster switches","","",""
Vehicle.Cabin.Seat.Row3.Pos2.Switch.SideBolster.Inflate,"4072","actuator","boolean","","","","Lumbar inflation switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos2.Switch.SideBolster.Deflate,"4073","actuator","boolean","","","","Lumbar deflation switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos2.Cushion,"4773","branch","","","","","Cushion signals.","","",""
Vehicle.Cabin.Seat.Row3.Pos2.Cushion.Length,"4046","sensor","uint16","mm","0","500","Forward length of cushion (leg support). 0 = Rearmost. 500 = Forwardmost.","","",""
Vehicle.Cabin.Seat.Row3.Pos2.Cushion.Height,"4045","sensor","uint16","mm","0","500","Height of the seat front. 0 = Lowermost. 500 = Uppermost.","","",""
Vehicle.Cabin.Seat.Row3.Pos2.IsBelted,"4040","sensor","boolean","","","","Is the belt engaged.","","",""
Vehicle.Cabin.Seat.Row3.Pos2.Position,"4044","sensor","uint16","mm","0","1000","Seat horizontal position. 0 = Frontmost. 1000 = Rearmost","","",""
Vehicle.Cabin.Seat.Row3.Pos2.SideBolster,"4775","branch","","","","","Side bolster settings","","",""
Vehicle.Cabin.Seat.Row3.Pos2.SideBolster.Inflation,"4049","sensor","uint8","","0","255","Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated.","","",""
Vehicle.Cabin.Seat.Row3.Pos2.Massage,"4042","sensor","uint8","percent","0","100","Seat massage level. 0 = off. 100 = max massage.","","",""
Vehicle.Cabin.Seat.Row3.Pos3,"4785","branch","","","","","Third seat from left, third row","","",""
Vehicle.Cabin.Seat.Row3.Pos3.HeadRestraint,"4789","branch","","","","","Head restraint settings","","",""
Vehicle.Cabin.Seat.Row3.Pos3.HeadRestraint.Height,"4085","sensor","uint8","mm","0","255","Height of head restraint. 0 = Bottommost. 255 = Topmost.","","",""
Vehicle.Cabin.Seat.Row3.Pos3.Recline,"4078","sensor","int8","degrees","-90","90","Recline level. -90 = Max forward recline. 90 max backward recline","","",""
Vehicle.Cabin.Seat.Row3.Pos3.HasPassenger,"4074","sensor","boolean","","","","Does the seat have a passenger in it.","","",""
Vehicle.Cabin.Seat.Row3.Pos3.Heating,"4076","sensor","int8","percent","-100","100","Seat cooling / heating. 0 = off. -100 = max cold. +100 = max heat","","",""
Vehicle.Cabin.Seat.Row3.Pos3.Lumbar,"4787","branch","","","","","Lumbar signals","","",""
Vehicle.Cabin.Seat.Row3.Pos3.Lumbar.Inflation,"4082","sensor","uint8","","0","255","Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated.","","",""
Vehicle.Cabin.Seat.Row3.Pos3.Lumbar.Height,"4083","sensor","uint8","","0","255","Lumbar support position. 0 = Lowermost. 255 = Uppermost.","","",""
Vehicle.Cabin.Seat.Row3.Pos3.Airbag,"4790","branch","","","","","Airbag signals","","",""
Vehicle.Cabin.Seat.Row3.Pos3.Airbag.IsDeployed,"4086","sensor","boolean","","","","Airbag deployment status. True = Airbag deployed. False = Airbag not deployed.","","",""
Vehicle.Cabin.Seat.Row3.Pos3.Switch,"4791","branch","","","","","Seat switch signals","","",""
Vehicle.Cabin.Seat.Row3.Pos3.Switch.HeadRestraint,"4792","branch","","","","","Head restraint switches","","",""
Vehicle.Cabin.Seat.Row3.Pos3.Switch.HeadRestraint.Down,"4094","actuator","boolean","","","","Head restraint down switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos3.Switch.HeadRestraint.Up,"4093","actuator","boolean","","","","Head restraint up switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos3.Switch.Cooler,"4088","actuator","boolean","","","","Cooler switch for Seat heater","","",""
Vehicle.Cabin.Seat.Row3.Pos3.Switch.Recline,"4794","branch","","","","","Recline switches","","",""
Vehicle.Cabin.Seat.Row3.Pos3.Switch.Recline.Forward,"4098","actuator","boolean","","","","Seatback recline forward switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos3.Switch.Recline.Backward,"4097","actuator","boolean","","","","Seatback recline backward switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos3.Switch.Up,"4091","actuator","boolean","","","","Seat up switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos3.Switch.Lumbar,"4796","branch","","","","","Lumbar switches","","",""
Vehicle.Cabin.Seat.Row3.Pos3.Switch.Lumbar.Down,"4104","actuator","boolean","","","","Lumbar down switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos3.Switch.Lumbar.Inflate,"4105","actuator","boolean","","","","Lumbar inflation switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos3.Switch.Lumbar.Up,"4103","actuator","boolean","","","","Lumbar up switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos3.Switch.Lumbar.Deflate,"4106","actuator","boolean","","","","Lumbar deflation switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos3.Switch.Down,"4092","actuator","boolean","","","","Seat down switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos3.Switch.Warmer,"4087","actuator","boolean","","","","Warmer switch for Seat heater","","",""
Vehicle.Cabin.Seat.Row3.Pos3.Switch.Cushion,"4795","branch","","","","","Cushion switches","","",""
Vehicle.Cabin.Seat.Row3.Pos3.Switch.Cushion.Down,"4100","actuator","boolean","","","","Seat cushion down switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos3.Switch.Cushion.Forward,"4101","actuator","boolean","","","","Seat cushion forward/lengthen switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos3.Switch.Cushion.Backward,"4102","actuator","boolean","","","","Seat cushion backward/shorten switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos3.Switch.Cushion.Up,"4099","actuator","boolean","","","","Seat cushion up switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos3.Switch.Forward,"4089","actuator","boolean","","","","Seat forward switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos3.Switch.Backward,"4090","actuator","boolean","","","","Seat forward switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos3.Switch.Massage,"4793","branch","","","","","Massage switches","","",""
Vehicle.Cabin.Seat.Row3.Pos3.Switch.Massage.Increase,"4095","actuator","boolean","","","","Increase massage level switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos3.Switch.Massage.Decrease,"4096","actuator","boolean","","","","Decrease massage level switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos3.Switch.SideBolster,"4797","branch","","","","","Side bolster switches","","",""
Vehicle.Cabin.Seat.Row3.Pos3.Switch.SideBolster.Inflate,"4107","actuator","boolean","","","","Lumbar inflation switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos3.Switch.SideBolster.Deflate,"4108","actuator","boolean","","","","Lumbar deflation switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos3.Cushion,"4786","branch","","","","","Cushion signals.","","",""
Vehicle.Cabin.Seat.Row3.Pos3.Cushion.Length,"4081","sensor","uint16","mm","0","500","Forward length of cushion (leg support). 0 = Rearmost. 500 = Forwardmost.","","",""
Vehicle.Cabin.Seat.Row3.Pos3.Cushion.Height,"4080","sensor","uint16","mm","0","500","Height of the seat front. 0 = Lowermost. 500 = Uppermost.","","",""
Vehicle.Cabin.Seat.Row3.Pos3.IsBelted,"4075","sensor","boolean","","","","Is the belt engaged.","","",""
Vehicle.Cabin.Seat.Row3.Pos3.Position,"4079","sensor","uint16","mm","0","1000","Seat horizontal position. 0 = Frontmost. 1000 = Rearmost","","",""
Vehicle.Cabin.Seat.Row3.Pos3.SideBolster,"4788","branch","","","","","Side bolster settings","","",""
Vehicle.Cabin.Seat.Row3.Pos3.SideBolster.Inflation,"4084","sensor","uint8","","0","255","Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated.","","",""
Vehicle.Cabin.Seat.Row3.Pos3.Massage,"4077","sensor","uint8","percent","0","100","Seat massage level. 0 = off. 100 = max massage.","","",""
Vehicle.Cabin.Seat.Row3.Pos1,"4759","branch","","","","","First seat from left, third row","","",""
Vehicle.Cabin.Seat.Row3.Pos1.HeadRestraint,"4763","branch","","","","","Head restraint settings","","",""
Vehicle.Cabin.Seat.Row3.Pos1.HeadRestraint.Height,"4015","sensor","uint8","mm","0","255","Height of head restraint. 0 = Bottommost. 255 = Topmost.","","",""
Vehicle.Cabin.Seat.Row3.Pos1.Recline,"4008","sensor","int8","degrees","-90","90","Recline level. -90 = Max forward recline. 90 max backward recline","","",""
Vehicle.Cabin.Seat.Row3.Pos1.HasPassenger,"4004","sensor","boolean","","","","Does the seat have a passenger in it.","","",""
Vehicle.Cabin.Seat.Row3.Pos1.Heating,"4006","sensor","int8","percent","-100","100","Seat cooling / heating. 0 = off. -100 = max cold. +100 = max heat","","",""
Vehicle.Cabin.Seat.Row3.Pos1.Lumbar,"4761","branch","","","","","Lumbar signals","","",""
Vehicle.Cabin.Seat.Row3.Pos1.Lumbar.Inflation,"4012","sensor","uint8","","0","255","Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated.","","",""
Vehicle.Cabin.Seat.Row3.Pos1.Lumbar.Height,"4013","sensor","uint8","","0","255","Lumbar support position. 0 = Lowermost. 255 = Uppermost.","","",""
Vehicle.Cabin.Seat.Row3.Pos1.Airbag,"4764","branch","","","","","Airbag signals","","",""
Vehicle.Cabin.Seat.Row3.Pos1.Airbag.IsDeployed,"4016","sensor","boolean","","","","Airbag deployment status. True = Airbag deployed. False = Airbag not deployed.","","",""
Vehicle.Cabin.Seat.Row3.Pos1.Switch,"4765","branch","","","","","Seat switch signals","","",""
Vehicle.Cabin.Seat.Row3.Pos1.Switch.HeadRestraint,"4766","branch","","","","","Head restraint switches","","",""
Vehicle.Cabin.Seat.Row3.Pos1.Switch.HeadRestraint.Down,"4024","actuator","boolean","","","","Head restraint down switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos1.Switch.HeadRestraint.Up,"4023","actuator","boolean","","","","Head restraint up switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos1.Switch.Cooler,"4018","actuator","boolean","","","","Cooler switch for Seat heater","","",""
Vehicle.Cabin.Seat.Row3.Pos1.Switch.Recline,"4768","branch","","","","","Recline switches","","",""
Vehicle.Cabin.Seat.Row3.Pos1.Switch.Recline.Forward,"4028","actuator","boolean","","","","Seatback recline forward switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos1.Switch.Recline.Backward,"4027","actuator","boolean","","","","Seatback recline backward switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos1.Switch.Up,"4021","actuator","boolean","","","","Seat up switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos1.Switch.Lumbar,"4770","branch","","","","","Lumbar switches","","",""
Vehicle.Cabin.Seat.Row3.Pos1.Switch.Lumbar.Down,"4034","actuator","boolean","","","","Lumbar down switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos1.Switch.Lumbar.Inflate,"4035","actuator","boolean","","","","Lumbar inflation switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos1.Switch.Lumbar.Up,"4033","actuator","boolean","","","","Lumbar up switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos1.Switch.Lumbar.Deflate,"4036","actuator","boolean","","","","Lumbar deflation switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos1.Switch.Down,"4022","actuator","boolean","","","","Seat down switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos1.Switch.Warmer,"4017","actuator","boolean","","","","Warmer switch for Seat heater","","",""
Vehicle.Cabin.Seat.Row3.Pos1.Switch.Cushion,"4769","branch","","","","","Cushion switches","","",""
Vehicle.Cabin.Seat.Row3.Pos1.Switch.Cushion.Down,"4030","actuator","boolean","","","","Seat cushion down switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos1.Switch.Cushion.Forward,"4031","actuator","boolean","","","","Seat cushion forward/lengthen switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos1.Switch.Cushion.Backward,"4032","actuator","boolean","","","","Seat cushion backward/shorten switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos1.Switch.Cushion.Up,"4029","actuator","boolean","","","","Seat cushion up switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos1.Switch.Forward,"4019","actuator","boolean","","","","Seat forward switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos1.Switch.Backward,"4020","actuator","boolean","","","","Seat forward switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos1.Switch.Massage,"4767","branch","","","","","Massage switches","","",""
Vehicle.Cabin.Seat.Row3.Pos1.Switch.Massage.Increase,"4025","actuator","boolean","","","","Increase massage level switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos1.Switch.Massage.Decrease,"4026","actuator","boolean","","","","Decrease massage level switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos1.Switch.SideBolster,"4771","branch","","","","","Side bolster switches","","",""
Vehicle.Cabin.Seat.Row3.Pos1.Switch.SideBolster.Inflate,"4037","actuator","boolean","","","","Lumbar inflation switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos1.Switch.SideBolster.Deflate,"4038","actuator","boolean","","","","Lumbar deflation switch engaged","","",""
Vehicle.Cabin.Seat.Row3.Pos1.Cushion,"4760","branch","","","","","Cushion signals.","","",""
Vehicle.Cabin.Seat.Row3.Pos1.Cushion.Length,"4011","sensor","uint16","mm","0","500","Forward length of cushion (leg support). 0 = Rearmost. 500 = Forwardmost.","","",""
Vehicle.Cabin.Seat.Row3.Pos1.Cushion.Height,"4010","sensor","uint16","mm","0","500","Height of the seat front. 0 = Lowermost. 500 = Uppermost.","","",""
Vehicle.Cabin.Seat.Row3.Pos1.IsBelted,"4005","sensor","boolean","","","","Is the belt engaged.","","",""
Vehicle.Cabin.Seat.Row3.Pos1.Position,"4009","sensor","uint16","mm","0","1000","Seat horizontal position. 0 = Frontmost. 1000 = Rearmost","","",""
